payment_id,customer_id,rental_id,amount,payment_date
26249,362,5690,5.99,2017-04-10 07:55:15-04
26250,362,6204,4.99,2017-04-11 10:57:48-04
26251,362,6576,4.99,2017-04-12 04:42:07-04
26252,362,6981,4.99,2017-04-26 23:20:04-04
26253,362,7172,1.99,2017-04-27 06:27:42-04
26254,362,7485,2.99,2017-04-27 17:57:35-04
26255,362,8081,2.99,2017-04-28 16:35:12-04
26256,362,8325,2.99,2017-04-29 02:25:53-04
26257,362,8364,4.99,2017-04-29 03:38:57-04
26258,362,8662,0.99,2017-04-29 13:59:59-04
26259,362,8714,2.99,2017-04-29 16:00:06-04
26260,362,9784,4.99,2017-04-30 08:49:58-04
26261,363,3726,3.99,2017-04-06 09:44:15-04
26262,363,5687,3.99,2017-04-10 07:35:45-04
26263,363,5758,6.99,2017-04-10 11:11:09-04
26264,363,6140,4.99,2017-04-11 07:09:13-04
26265,363,6705,4.99,2017-04-12 11:21:37-04
26266,363,6821,2.99,2017-04-12 16:50:36-04
26267,363,6878,4.99,2017-04-12 19:05:39-04
26268,363,7256,2.99,2017-04-27 09:26:58-04
26269,363,7708,4.99,2017-04-28 02:47:41-04
26270,363,8121,2.99,2017-04-28 17:54:11-04
26271,363,8522,3.99,2017-04-29 08:44:45-04
26272,363,8804,2.99,2017-04-29 19:56:45-04
26273,363,8841,4.99,2017-04-29 21:24:33-04
26274,363,9968,4.99,2017-04-30 15:00:42-04
26275,363,9977,8.99,2017-04-30 15:27:08-04
26276,364,3678,4.99,2017-04-06 07:43:41-04
26277,364,3961,4.99,2017-04-06 20:40:09-04
26278,364,4047,0.99,2017-04-07 01:57:15-04
26279,364,4689,4.99,2017-04-08 09:32:13-04
26280,364,5872,10.99,2017-04-10 17:22:31-04
26281,364,7272,2.99,2017-04-27 09:58:46-04
26282,364,9266,4.99,2017-04-30 13:27:27-04
26283,364,10092,0.99,2017-04-30 18:56:35-04
26284,365,4583,1.99,2017-04-08 04:38:10-04
26285,365,6604,4.99,2017-04-12 06:26:11-04
26286,365,7488,7.99,2017-04-27 18:04:41-04
26287,365,7634,4.99,2017-04-27 23:35:27-04
26288,365,8168,4.99,2017-04-28 19:56:58-04
26289,365,8782,4.99,2017-04-29 18:58:00-04
26290,365,8856,3.99,2017-04-29 22:10:26-04
26291,365,9122,2.99,2017-04-30 08:05:18-04
26292,365,9184,4.99,2017-04-30 10:38:45-04
26293,365,9540,2.99,2017-04-30 00:08:32-04
26294,366,3632,4.99,2017-04-06 05:06:47-04
26295,366,3834,2.99,2017-04-06 14:48:22-04
26296,366,4276,2.99,2017-04-07 13:19:25-04
26297,366,4569,5.99,2017-04-08 03:59:17-04
26298,366,5364,0.99,2017-04-09 16:53:14-04
26299,366,6112,6.99,2017-04-11 05:56:31-04
26300,366,6366,4.99,2017-04-11 19:46:42-04
26301,366,6533,6.99,2017-04-12 03:08:04-04
26302,366,6738,5.99,2017-04-12 12:46:21-04
26303,366,6842,0.99,2017-04-12 17:36:21-04
26304,366,6971,4.99,2017-04-26 22:54:43-04
26305,366,7344,1.99,2017-04-27 12:57:54-04
26306,366,7562,2.99,2017-04-27 20:53:41-04
26307,366,7602,4.99,2017-04-27 22:17:01-04
26308,366,7805,6.99,2017-04-28 06:25:07-04
26309,366,8169,4.99,2017-04-28 19:58:12-04
26310,366,8260,1.99,2017-04-28 23:39:26-04
26311,366,8928,2.99,2017-04-30 00:46:45-04
26312,366,9316,6.99,2017-04-30 15:40:24-04
26313,366,10198,2.99,2017-04-30 23:04:41-04
26314,367,4251,8.99,2017-04-07 12:40:21-04
26315,367,5490,4.99,2017-04-09 22:37:37-04
26316,367,5538,4.99,2017-04-10 01:08:06-04
26317,367,5839,2.99,2017-04-10 15:36:56-04
26318,367,6228,2.99,2017-04-11 12:27:02-04
26319,367,6716,0.99,2017-04-12 12:03:24-04
26320,367,6835,5.99,2017-04-12 17:26:29-04
26321,367,8490,0.99,2017-04-29 07:27:51-04
26322,367,9030,3.99,2017-04-30 04:34:04-04
26323,367,9430,4.99,2017-04-30 19:48:39-04
26324,367,9912,4.99,2017-04-30 13:17:30-04
26325,368,3608,4.99,2017-04-06 04:04:05-04
26326,368,4066,0.99,2017-04-07 03:02:35-04
26327,368,4584,0.99,2017-04-08 04:39:28-04
26328,368,4913,8.99,2017-04-08 19:56:14-04
26329,368,6124,4.99,2017-04-11 06:30:58-04
26330,368,6154,5.99,2017-04-11 08:00:45-04
26331,368,6681,2.99,2017-04-12 10:32:38-04
26332,368,7571,4.99,2017-04-27 21:12:08-04
26333,368,8045,0.99,2017-04-28 15:18:04-04
26334,368,8226,2.99,2017-04-28 22:29:30-04
26335,368,9400,5.99,2017-04-30 18:44:24-04
26336,368,9833,6.99,2017-04-30 10:33:27-04
26337,369,3490,6.99,2017-04-05 22:05:39-04
26338,369,3903,2.99,2017-04-06 17:55:58-04
26339,369,4859,4.99,2017-04-08 17:22:30-04
26340,369,5043,1.99,2017-04-09 01:53:44-04
26341,369,5496,7.99,2017-04-09 22:48:49-04
26342,369,5561,2.99,2017-04-10 01:43:50-04
26343,369,8236,2.99,2017-04-28 22:55:30-04
26344,369,8826,2.99,2017-04-29 20:58:42-04
26345,369,9032,4.99,2017-04-30 04:35:20-04
26346,369,9089,0.99,2017-04-30 06:52:05-04
26347,369,9543,0.99,2017-04-30 00:12:00-04
26348,369,9973,4.99,2017-04-30 15:17:57-04
26349,370,4400,7.99,2017-04-07 19:50:52-04
26350,370,6714,0.99,2017-04-12 11:57:32-04
26351,370,6968,0.99,2017-04-26 22:45:11-04
26352,370,7152,7.99,2017-04-27 05:43:27-04
26353,370,7226,6.99,2017-04-27 08:16:19-04
26354,370,7797,0.99,2017-04-28 06:09:33-04
26355,370,8258,0.99,2017-04-28 23:32:08-04
26356,370,10095,0.99,2017-04-30 19:07:01-04
26357,371,4115,8.99,2017-04-07 05:20:49-04
26358,371,4612,1.99,2017-04-08 06:09:10-04
26359,371,5171,4.99,2017-04-09 07:55:21-04
26360,371,5614,0.99,2017-04-10 03:45:22-04
26361,371,6000,2.99,2017-04-10 23:51:32-04
26362,371,6460,1.99,2017-04-11 23:42:10-04
26363,371,6922,0.99,2017-04-12 21:08:14-04
26364,371,7408,3.99,2017-04-27 15:00:06-04
26365,371,8138,4.99,2017-04-28 18:40:43-04
26366,371,9008,4.99,2017-04-30 03:38:52-04
26367,371,9117,8.99,2017-04-30 07:49:25-04
26368,371,9635,0.99,2017-04-30 03:40:53-04
26369,372,5229,4.99,2017-04-09 10:58:44-04
26370,372,5314,2.99,2017-04-09 14:33:54-04
26371,372,5352,2.99,2017-04-09 16:23:24-04
26372,372,5501,6.99,2017-04-09 23:02:14-04
26373,372,5914,7.99,2017-04-10 19:29:38-04
26374,372,6692,4.99,2017-04-12 11:04:05-04
26375,372,7190,4.99,2017-04-27 07:04:27-04
26376,372,7234,5.99,2017-04-27 08:37:11-04
26377,372,7735,4.99,2017-04-28 03:38:22-04
26378,372,8009,7.99,2017-04-28 13:54:24-04
26379,372,8059,2.99,2017-04-28 15:38:25-04
26380,372,8358,0.99,2017-04-29 03:29:24-04
26381,372,8724,0.99,2017-04-29 16:33:47-04
26382,372,8755,2.99,2017-04-29 17:46:57-04
26383,372,8837,8.99,2017-04-29 21:17:26-04
26384,372,9128,5.99,2017-04-30 08:19:40-04
26385,373,3609,2.99,2017-04-06 04:04:48-04
26386,373,3667,4.99,2017-04-06 07:05:00-04
26387,373,4325,7.99,2017-04-07 16:27:50-04
26388,373,5120,5.99,2017-04-09 05:42:49-04
26389,373,6202,3.99,2017-04-11 10:52:51-04
26390,373,6311,0.99,2017-04-11 16:47:18-04
26391,373,6944,4.99,2017-04-26 22:02:28-04
26392,373,7094,0.99,2017-04-27 03:15:59-04
26393,373,7206,3.99,2017-04-27 07:35:31-04
26394,373,7615,0.99,2017-04-27 22:43:50-04
26395,373,8611,3.99,2017-04-29 11:54:47-04
26396,373,9327,8.99,2017-04-30 15:59:29-04
26397,373,9397,4.99,2017-04-30 18:35:55-04
26398,373,9480,0.99,2017-04-30 21:54:29-04
26399,373,9966,4.99,2017-04-30 14:55:12-04
26400,373,10010,6.99,2017-04-30 16:30:02-04
26401,373,10221,4.99,2017-04-30 23:45:16-04
26402,374,3797,1.99,2017-04-06 13:23:18-04
26403,374,5463,4.99,2017-04-09 21:25:28-04
26404,374,5570,6.99,2017-04-10 02:15:13-04
26405,374,5591,3.99,2017-04-10 02:53:29-04
26406,374,5945,2.99,2017-04-10 21:21:08-04
26407,374,6315,0.99,2017-04-11 17:11:15-04
26408,374,7837,0.99,2017-04-28 07:26:58-04
26409,374,8586,7.99,2017-04-29 10:45:00-04
26410,374,9113,0.99,2017-04-30 07:37:29-04
26411,374,9866,6.99,2017-04-30 11:42:16-04
26412,375,3981,6.99,2017-04-06 21:40:38-04
26413,375,4335,4.99,2017-04-07 17:02:23-04
26414,375,5474,2.99,2017-04-09 21:52:23-04
26415,375,7856,4.99,2017-04-28 08:16:50-04
26416,375,8900,2.99,2017-04-29 23:35:29-04
26417,376,3719,2.99,2017-04-06 09:34:21-04
26418,376,4163,0.99,2017-04-07 07:47:54-04
26419,376,4166,8.99,2017-04-07 08:01:56-04
26420,376,4320,3.99,2017-04-07 16:20:25-04
26421,376,4554,5.99,2017-04-08 03:16:29-04
26422,376,4869,4.99,2017-04-08 17:42:31-04
26423,376,5675,4.99,2017-04-10 06:59:32-04
26424,376,6524,6.99,2017-04-12 02:43:01-04
26425,376,6545,8.99,2017-04-12 03:24:56-04
26426,376,6807,2.99,2017-04-12 16:02:19-04
26427,376,8269,2.99,2017-04-28 23:55:20-04
26428,376,8420,5.99,2017-04-29 05:29:11-04
26429,376,9773,4.99,2017-04-30 08:25:22-04
26430,376,9828,2.99,2017-04-30 10:25:23-04
26431,376,9872,0.99,2017-04-30 11:56:21-04
26432,377,3858,2.99,2017-04-06 15:46:23-04
26433,377,4053,0.99,2017-04-07 02:07:48-04
26434,377,4077,0.99,2017-04-07 03:22:06-04
26435,377,4225,0.99,2017-04-07 10:53:03-04
26436,377,6893,7.99,2017-04-12 19:48:37-04
26437,377,7697,1.99,2017-04-28 02:12:11-04
26438,377,8018,10.99,2017-04-28 14:05:14-04
26439,377,8916,4.99,2017-04-30 00:10:47-04
26440,377,9461,3.99,2017-04-30 20:57:39-04
26441,377,9564,0.99,2017-04-30 01:00:03-04
26442,377,10013,4.99,2017-04-30 16:36:47-04
26443,377,10183,8.99,2017-04-30 22:36:27-04
26444,378,3759,4.99,2017-04-06 11:15:04-04
26445,378,4755,0.99,2017-04-08 12:52:07-04
26446,378,5578,1.99,2017-04-10 02:28:57-04
26447,378,6233,1.99,2017-04-11 12:39:13-04
26448,378,7888,0.99,2017-04-28 09:08:50-04
26449,378,8740,2.99,2017-04-29 17:09:57-04
26450,378,9668,3.99,2017-04-30 04:59:29-04
26451,378,9868,2.99,2017-04-30 11:48:34-04
26452,379,3788,4.99,2017-04-06 12:30:28-04
26453,379,4740,2.99,2017-04-08 11:59:01-04
26454,379,5402,4.99,2017-04-09 18:30:24-04
26455,379,6235,7.99,2017-04-11 12:46:17-04
26456,379,7041,4.99,2017-04-27 01:46:58-04
26457,379,10041,4.99,2017-04-30 17:29:28-04
26458,380,3637,2.99,2017-04-06 05:34:57-04
26459,380,3688,4.99,2017-04-06 08:10:19-04
26460,380,4675,2.99,2017-04-08 08:52:48-04
26461,380,4706,4.99,2017-04-08 10:20:07-04
26462,380,5339,0.99,2017-04-09 15:37:43-04
26463,380,7021,8.99,2017-04-27 00:55:04-04
26464,380,7167,2.99,2017-04-27 06:05:52-04
26465,380,7435,0.99,2017-04-27 16:07:10-04
26466,380,7443,2.99,2017-04-27 16:16:09-04
26467,380,7773,2.99,2017-04-28 05:30:43-04
26468,380,7974,3.99,2017-04-28 12:40:23-04
26469,380,9056,0.99,2017-04-30 05:41:46-04
26470,380,9261,6.99,2017-04-30 13:08:01-04
26471,380,9710,10.99,2017-04-30 06:33:57-04
26472,381,3812,0.99,2017-04-06 13:50:45-04
26473,381,3970,2.99,2017-04-06 21:16:43-04
26474,381,4735,0.99,2017-04-08 11:40:53-04
26475,381,5689,0.99,2017-04-10 07:52:43-04
26476,381,6116,2.99,2017-04-11 06:06:04-04
26477,381,6451,4.99,2017-04-11 23:20:45-04
26478,381,6778,2.99,2017-04-12 14:34:26-04
26479,381,7375,2.99,2017-04-27 13:50:59-04
26480,381,7645,2.99,2017-04-27 23:56:08-04
26481,381,8688,0.99,2017-04-29 14:59:58-04
26482,381,9144,0.99,2017-04-30 08:50:41-04
26483,381,9173,4.99,2017-04-30 10:08:36-04
26484,381,9822,2.99,2017-04-30 10:16:51-04
26485,381,10033,4.99,2017-04-30 17:12:55-04
26486,382,3480,3.99,2017-04-05 21:40:09-04
26487,382,4351,4.99,2017-04-07 17:32:50-04
26488,382,5004,4.99,2017-04-08 23:49:16-04
26489,382,5816,0.99,2017-04-10 14:17:13-04
26490,382,7625,0.99,2017-04-27 23:16:22-04
26491,382,8777,0.99,2017-04-29 18:38:47-04
26492,382,8871,9.99,2017-04-29 22:41:07-04
26493,382,8993,4.99,2017-04-30 03:19:51-04
26494,382,9067,6.99,2017-04-30 05:59:27-04
26495,382,9555,0.99,2017-04-30 00:39:42-04
26496,383,4747,5.99,2017-04-08 12:21:27-04
26497,383,6091,4.99,2017-04-11 04:17:44-04
26498,383,6244,0.99,2017-04-11 13:22:04-04
26499,383,6775,4.99,2017-04-12 14:30:10-04
26500,383,7367,3.99,2017-04-27 13:34:11-04
26501,383,8367,2.99,2017-04-29 03:39:45-04
26502,383,8635,0.99,2017-04-29 12:51:14-04
26503,383,9653,0.99,2017-04-30 04:24:04-04
26504,383,9678,0.99,2017-04-30 05:09:13-04
26505,384,4424,0.99,2017-04-07 20:43:09-04
26506,384,5250,0.99,2017-04-09 12:03:58-04
26507,384,5608,4.99,2017-04-10 03:36:52-04
26508,384,5797,4.99,2017-04-10 13:12:18-04
26509,384,5966,2.99,2017-04-10 22:27:53-04
26510,384,6387,0.99,2017-04-11 20:44:22-04
26511,384,7799,0.99,2017-04-28 06:10:35-04
26512,384,8445,1.99,2017-04-29 06:06:14-04
26513,385,3878,8.99,2017-04-06 16:55:35-04
26514,385,3953,0.99,2017-04-06 20:23:21-04
26515,385,4714,6.99,2017-04-08 10:41:14-04
26516,385,5783,2.99,2017-04-10 12:23:59-04
26517,385,6445,4.99,2017-04-11 23:05:28-04
26518,385,6933,4.99,2017-04-26 21:37:49-04
26519,385,7776,0.99,2017-04-28 05:33:02-04
26520,385,8346,2.99,2017-04-29 03:16:48-04
26521,385,8518,2.99,2017-04-29 08:33:53-04
26522,385,9570,2.99,2017-04-30 01:09:03-04
26523,385,9704,4.99,2017-04-30 06:07:58-04
26524,386,3783,6.99,2017-04-06 12:25:57-04
26525,386,4189,8.99,2017-04-07 09:19:33-04
26526,386,5524,0.99,2017-04-10 00:17:50-04
26527,386,5953,2.99,2017-04-10 21:50:01-04
26528,386,6037,4.99,2017-04-11 01:35:20-04
26529,386,6222,2.99,2017-04-11 11:54:15-04
26530,386,6261,2.99,2017-04-11 13:57:00-04
26531,386,6324,3.99,2017-04-11 17:31:00-04
26532,386,6715,4.99,2017-04-12 12:00:54-04
26533,386,8340,4.99,2017-04-29 03:10:10-04
26534,386,8751,2.99,2017-04-29 17:43:05-04
26535,386,9602,0.99,2017-04-30 02:11:17-04
26536,386,9686,5.99,2017-04-30 05:18:32-04
26537,387,6216,4.99,2017-04-11 11:25:31-04
26538,387,6456,6.99,2017-04-11 23:33:37-04
26539,387,6517,5.99,2017-04-12 02:21:05-04
26540,387,7497,0.99,2017-04-27 18:33:53-04
26541,387,8090,2.99,2017-04-28 16:55:55-04
26542,388,4947,5.99,2017-04-08 21:18:03-04
26543,388,5899,2.99,2017-04-10 18:50:18-04
26544,388,6321,2.99,2017-04-11 17:19:28-04
26545,388,6452,2.99,2017-04-11 23:25:57-04
26546,388,7985,5.99,2017-04-28 12:57:27-04
26547,388,8456,3.99,2017-04-29 06:26:57-04
26548,388,9213,0.99,2017-04-30 11:35:37-04
26549,388,9368,2.99,2017-04-30 17:19:19-04
26550,388,9840,2.99,2017-04-30 10:51:44-04
26551,388,9940,0.99,2017-04-30 13:57:32-04
26552,388,10044,2.99,2017-04-30 17:30:59-04
26553,389,3527,0.99,2017-04-05 23:39:34-04
26554,389,4443,6.99,2017-04-07 21:34:19-04
26555,389,5249,0.99,2017-04-09 12:02:19-04
26556,389,5626,3.99,2017-04-10 04:18:01-04
26557,389,6104,2.99,2017-04-11 05:30:01-04
26558,389,6600,3.99,2017-04-12 06:10:14-04
26559,389,7029,4.99,2017-04-27 01:26:09-04
26560,389,7896,8.99,2017-04-28 09:29:24-04
26561,389,7977,4.99,2017-04-28 12:44:20-04
26562,389,8338,6.99,2017-04-29 03:09:05-04
26563,389,8887,4.99,2017-04-29 23:05:20-04
26564,389,10217,4.99,2017-04-30 23:35:53-04
26565,390,3999,2.99,2017-04-06 22:19:20-04
26566,390,4022,4.99,2017-04-07 00:18:32-04
26567,390,4191,3.99,2017-04-07 09:24:40-04
26568,390,4310,2.99,2017-04-07 15:59:22-04
26569,390,4968,5.99,2017-04-08 22:17:45-04
26570,390,6215,4.99,2017-04-11 11:21:02-04
26571,390,6430,0.99,2017-04-11 22:32:00-04
26572,390,7515,3.99,2017-04-27 19:21:03-04
26573,390,7595,5.99,2017-04-27 22:00:49-04
26574,390,8493,0.99,2017-04-29 07:32:57-04
26575,390,9251,5.99,2017-04-30 12:47:51-04
26576,390,9314,2.99,2017-04-30 15:33:45-04
26577,390,9825,4.99,2017-04-30 10:19:17-04
26578,390,10061,4.99,2017-04-30 17:51:51-04
26579,391,4188,5.99,2017-04-07 09:13:55-04
26580,391,4716,0.99,2017-04-08 10:47:17-04
26581,391,4753,0.99,2017-04-08 12:47:07-04
26582,391,5583,7.99,2017-04-10 02:37:14-04
26583,391,5599,4.99,2017-04-10 03:20:30-04
26584,391,6302,3.99,2017-04-11 16:24:04-04
26585,391,6463,2.99,2017-04-11 23:44:37-04
26586,391,8016,0.99,2017-04-28 14:04:07-04
26587,391,8908,0.99,2017-04-29 23:54:31-04
26588,391,8913,6.99,2017-04-30 00:03:27-04
26589,391,9225,0.99,2017-04-30 11:58:13-04
26590,391,10210,7.99,2017-04-30 23:27:18-04
26591,392,3566,2.99,2017-04-06 01:37:17-04
26592,392,6061,0.99,2017-04-11 02:34:51-04
26593,392,6406,2.99,2017-04-11 21:23:53-04
26594,392,7692,2.99,2017-04-28 01:58:47-04
26595,392,7981,1.99,2017-04-28 12:46:51-04
26596,392,8254,0.99,2017-04-28 23:27:57-04
26597,392,8612,9.99,2017-04-29 11:56:46-04
26598,392,10085,0.99,2017-04-30 18:40:28-04
26599,393,4275,2.99,2017-04-07 13:12:17-04
26600,393,4546,8.99,2017-04-08 02:47:02-04
26601,393,4632,5.99,2017-04-08 07:07:23-04
26602,393,4791,7.99,2017-04-08 14:55:50-04
26603,393,5099,4.99,2017-04-09 04:42:56-04
26604,393,6221,2.99,2017-04-11 11:52:53-04
26605,393,6513,0.99,2017-04-12 02:13:09-04
26606,393,6930,8.99,2017-04-26 21:28:27-04
26607,393,7486,0.99,2017-04-27 17:57:50-04
26608,393,8004,4.99,2017-04-28 13:42:33-04
26609,393,8448,0.99,2017-04-29 06:10:20-04
26610,393,9763,7.99,2017-04-30 08:02:29-04
26611,393,10158,1.99,2017-04-30 21:08:57-04
26612,394,3543,0.99,2017-04-06 00:29:34-04
26613,394,3873,6.99,2017-04-06 16:31:42-04
26614,394,4009,2.99,2017-04-06 22:57:21-04
26615,394,4307,6.99,2017-04-07 15:49:05-04
26616,394,5183,4.99,2017-04-09 08:42:11-04
26617,394,5535,4.99,2017-04-10 00:56:08-04
26618,394,6059,4.99,2017-04-11 02:32:20-04
26619,394,7445,3.99,2017-04-27 16:25:41-04
26620,394,9147,0.99,2017-04-30 09:07:25-04
26621,394,9864,0.99,2017-04-30 11:35:20-04
26622,395,3684,0.99,2017-04-06 07:57:48-04
26623,395,4185,5.99,2017-04-07 08:59:31-04
26624,395,4393,4.99,2017-04-07 19:41:02-04
26625,395,5087,0.99,2017-04-09 04:12:54-04
26626,395,5136,0.99,2017-04-09 06:23:27-04
26627,395,7740,2.99,2017-04-28 03:52:02-04
26628,395,7986,7.99,2017-04-28 12:58:39-04
26629,396,3909,6.99,2017-04-06 18:23:07-04
26630,396,5059,1.99,2017-04-09 02:56:27-04
26631,396,6335,2.99,2017-04-11 17:53:41-04
26632,396,6764,4.99,2017-04-12 13:57:53-04
26633,396,6771,2.99,2017-04-12 14:23:06-04
26634,396,7142,0.99,2017-04-27 05:24:05-04
26635,396,7313,2.99,2017-04-27 11:40:23-04
26636,396,8371,2.99,2017-04-29 03:45:01-04
26637,396,8807,2.99,2017-04-29 20:05:25-04
26638,396,9344,5.99,2017-04-30 16:42:11-04
26639,396,10120,2.99,2017-04-30 19:52:50-04
26640,396,10124,0.99,2017-04-30 20:00:15-04
26641,396,10195,6.99,2017-04-30 23:03:08-04
26642,397,3489,5.99,2017-04-05 22:02:06-04
26643,397,4036,0.99,2017-04-07 01:16:26-04
26644,397,5103,4.99,2017-04-09 05:03:06-04
26645,397,5598,4.99,2017-04-10 03:16:55-04
26646,397,5763,4.99,2017-04-10 11:26:38-04
26647,397,6014,2.99,2017-04-11 00:31:21-04
26648,397,6266,2.99,2017-04-11 14:14:05-04
26649,397,6471,4.99,2017-04-11 23:59:32-04
26650,397,7356,2.99,2017-04-27 13:16:01-04
26651,397,7892,4.99,2017-04-28 09:15:24-04
26652,397,8103,6.99,2017-04-28 17:18:40-04
26653,397,9495,0.99,2017-04-30 22:22:52-04
26654,397,9608,1.99,2017-04-30 02:20:18-04
26655,398,5234,5.99,2017-04-09 11:13:13-04
26656,398,8119,3.99,2017-04-28 17:51:41-04
26657,398,8204,4.99,2017-04-28 21:46:55-04
26658,398,8428,7.99,2017-04-29 05:38:40-04
26659,398,9042,2.99,2017-04-30 05:02:21-04
26660,398,9281,5.99,2017-04-30 13:44:17-04
26661,398,9771,1.99,2017-04-30 08:24:02-04
26662,399,4957,0.99,2017-04-08 21:47:14-04
26663,399,4981,4.99,2017-04-08 22:57:55-04
26664,399,5507,0.99,2017-04-09 23:17:30-04
26665,399,6006,2.99,2017-04-11 00:07:08-04
26666,399,6229,6.99,2017-04-11 12:28:16-04
26667,399,6674,4.99,2017-04-12 10:20:20-04
26668,399,8461,5.99,2017-04-29 06:39:57-04
26669,399,9728,2.99,2017-04-30 07:09:20-04
26670,400,4573,6.99,2017-04-08 04:07:12-04
26671,400,4645,2.99,2017-04-08 07:48:35-04
26672,400,5212,6.99,2017-04-09 10:06:13-04
26673,400,5222,5.99,2017-04-09 10:34:11-04
26674,400,6790,5.99,2017-04-12 15:03:25-04
26675,400,6994,2.99,2017-04-26 23:36:52-04
26676,400,7296,2.99,2017-04-27 11:08:14-04
26677,400,7682,5.99,2017-04-28 01:35:55-04
26678,400,9177,5.99,2017-04-30 10:21:06-04
26679,400,9756,4.99,2017-04-30 07:53:26-04
26680,400,10187,2.99,2017-04-30 22:44:15-04
26681,401,4059,0.99,2017-04-07 02:32:52-04
26682,401,4292,7.99,2017-04-07 14:17:04-04
26683,401,5923,0.99,2017-04-10 20:08:32-04
26684,267,9059,3.99,2017-04-30 05:47:10-04
26685,401,7651,4.99,2017-04-28 00:16:58-04
26686,401,8450,2.99,2017-04-29 06:12:31-04
26687,401,8669,2.99,2017-04-29 14:13:21-04
26688,401,8722,8.99,2017-04-29 16:27:24-04
26689,401,9701,4.99,2017-04-30 06:00:47-04
26690,401,10171,0.99,2017-04-30 21:57:31-04
26691,402,3564,6.99,2017-04-06 01:30:39-04
26692,402,3612,3.99,2017-04-06 04:05:52-04
26693,402,3755,5.99,2017-04-06 11:05:42-04
26694,402,4399,2.99,2017-04-07 19:48:54-04
26695,402,4604,3.99,2017-04-08 05:27:09-04
26696,402,5329,4.99,2017-04-09 15:18:12-04
26697,402,6183,2.99,2017-04-11 09:43:01-04
26698,402,6283,3.99,2017-04-11 15:15:58-04
26699,402,7633,0.99,2017-04-27 23:32:07-04
26700,402,8521,7.99,2017-04-29 08:41:11-04
26701,402,9657,6.99,2017-04-30 04:29:07-04
26702,402,9779,0.99,2017-04-30 08:36:59-04
26703,403,3644,6.99,2017-04-06 05:48:37-04
26704,403,3737,3.99,2017-04-06 10:14:19-04
26705,403,4096,4.99,2017-04-07 04:37:37-04
26706,403,5982,4.99,2017-04-10 22:53:10-04
26707,403,6322,2.99,2017-04-11 17:26:46-04
26708,403,6342,4.99,2017-04-11 18:16:50-04
26709,403,7103,4.99,2017-04-27 03:37:25-04
26710,403,8013,5.99,2017-04-28 13:58:52-04
26711,403,9058,2.99,2017-04-30 05:44:11-04
26712,403,9486,7.99,2017-04-30 22:04:08-04
26713,403,9794,4.99,2017-04-30 09:15:27-04
26714,403,10109,5.99,2017-04-30 19:33:15-04
26715,404,3927,2.99,2017-04-06 19:16:40-04
26716,404,4495,2.99,2017-04-08 00:12:12-04
26717,404,4615,8.99,2017-04-08 06:15:19-04
26718,404,4653,4.99,2017-04-08 08:16:27-04
26719,404,4963,4.99,2017-04-08 22:07:06-04
26720,404,5632,3.99,2017-04-10 04:45:32-04
26721,404,6114,1.99,2017-04-11 06:02:14-04
26722,404,6779,0.99,2017-04-12 14:39:16-04
26723,404,6964,4.99,2017-04-26 22:43:30-04
26724,404,8058,5.99,2017-04-28 15:36:15-04
26725,404,8455,3.99,2017-04-29 06:21:32-04
26726,404,9206,4.99,2017-04-30 11:15:25-04
26727,404,9472,4.99,2017-04-30 21:31:58-04
26728,404,9824,2.99,2017-04-30 10:18:21-04
26729,405,4223,0.99,2017-04-07 10:52:20-04
26730,405,4401,0.99,2017-04-07 19:54:53-04
26731,405,5040,7.99,2017-04-09 01:45:00-04
26732,405,5231,0.99,2017-04-09 11:03:28-04
26733,405,5512,1.99,2017-04-09 23:34:04-04
26734,405,6110,2.99,2017-04-11 05:52:13-04
26735,405,7455,2.99,2017-04-27 17:03:07-04
26736,405,7759,0.99,2017-04-28 04:57:11-04
26737,405,8482,2.99,2017-04-29 07:14:59-04
26738,405,8955,5.99,2017-04-30 01:56:53-04
26739,405,9569,0.99,2017-04-30 01:08:04-04
26740,406,4264,4.99,2017-04-07 12:53:54-04
26741,406,5098,4.99,2017-04-09 04:42:20-04
26742,406,5263,0.99,2017-04-09 12:39:02-04
26743,406,5766,0.99,2017-04-10 11:35:57-04
26744,406,6439,2.99,2017-04-11 22:52:14-04
26745,406,7109,5.99,2017-04-27 03:57:23-04
26746,406,7171,4.99,2017-04-27 06:27:01-04
26747,406,7259,4.99,2017-04-27 09:34:26-04
26748,406,7604,7.99,2017-04-27 22:23:18-04
26749,406,8080,4.99,2017-04-28 16:33:32-04
26750,406,8295,2.99,2017-04-29 01:10:40-04
26751,406,8630,0.99,2017-04-29 12:36:25-04
26752,406,8903,0.99,2017-04-29 23:36:32-04
26753,406,8962,1.99,2017-04-30 02:12:11-04
